SMILES,UV_RT-s,Method
O=S(C1=CC(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)=CC=C1C)(N)=O,73.2,AM-III
CC(N1CCC(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CC1)=O,55.8,AM-III
CC1=CC=C(C(F)=C1)NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O,87.6,AM-III
O=C1CCc2cc(NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)ccc2N1,70.2,AM-III
COc1c(C#N)cc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)cc1,63.6,AM-III
N#CC1(CCCC1)c2ccc(NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)cc2,91.2,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC(C=N3)=CN=C3OC4COC4)=O)=O)C,75.0,AM-III
FC(OC1=C(C=CC(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=C1)F)(F)F,72.0,AM-III
CN1CC2=C(C=CC=C2NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)C1=O,71.4,AM-III
O=C(NC1=CC=C2SC=CC2=C1)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,67.8,AM-III
Fc1c(F)cc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)cc1,66.6,AM-III
O=C1C2=CC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)=CC=C2CN1,57.6,AM-III
CC1=C(C2=CC=C(C=C2)CNC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)SC=N1,63.0,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NCc3sccc3)=O)=O)C,84.6,AM-III
BrC1=CC(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=C6C=CNC6=C1,66.6,AM-III
COC1(CCNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CC1,56.4,AM-III
Clc1c(F)cc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)cc1,69.6,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(Nc(cc3)cc4c3nccc4)=O)=O)C,67.2,AM-III
O=C(NC1CCOCC1)C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O,56.4,AM-III
CC(CNC(C(C(C1CC1)C2CC2)NC(NC3=C(F)C=C([C@H](C)C(C(N4CCN(C)CC4)=O)NC(CC)=O)C=C3)=O)=O)CCCO,57.6,AM-III
N#CC12CC(C1)(C2)CNC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O,56.4,AM-III
FC(F)Oc1cc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)ccc1,67.2,AM-III
O=C(NCc(c1)ccn2c1ccn2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,58.8,AM-III
Fc1ccc2c(CCO2)c1CNC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O,84.6,AM-III
O=C1NC=CC=C1NC(C(NC(NC2=C(C=C(C=C2)[C@@H](C(NC(CC)=O)C(N3CCN(CC3)C)=O)C)F)=O)C(C4CC4)C5CC5)=O,58.2,AM-III
FC1(F)CC(C1)CCNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,63.6,AM-III
CN1C=CC(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=N1,56.4,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=CNN=C3)=O)=O)C,68.4,AM-III
CN1C=C2C=CC(NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)=CC2=N1,72.0,AM-III
ClC1=NN2C(C=C1)=NC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)=C2,64.8,AM-III
CN1CC2=C(C=CC=C2NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)C1=O,58.2,AM-III
Clc1c(F)cc(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)cc1,91.2,AM-III
BrC1=CC(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)=C4C=CNC4=C1,85.2,AM-III
O=C1CC(NC(C(NC(NC2=C(C=C(C=C2)[C@@H](C(NC(CC)=O)C(N3CCN(CC3)C)=O)C)F)=O)C(C4CC4)C5CC5)=O)C1,57.0,AM-III
O=C1NC(C=CC(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)=C4)=C4C51CC5,71.4,AM-III
O=C(NCC1CCC1)C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O,58.8,AM-III
BrC1=C(C=CC(NC(C(NC(NC2=C(F)C=C([C@H](C)C(C(N3CCN(C)CC3)=O)NC(CC)=O)C=C2)=O)C(C4CC4)C5CC5)=O)=C1)OC6=C(C=C(C=C6)F)F,75.6,AM-III
COC1=CC=CC2=C1CCC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)C2,67.8,AM-III
CN1C=NC(C2=C(OC)C(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)=CC=C2)=N1,60.6,AM-III
O=C1C(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=CC=CN1,58.2,AM-III
O=C(NC1=CC=C2N=CNC2=C1)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,52.2,AM-III
Fc1ccc([C@H](C2CC2)NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)cc1,67.8,AM-III
CN1N=CC(NC(C(NC(NC2=C(C=C(C=C2)[C@@H](C(NC(CC)=O)C(N3CCN(CC3)C)=O)C)F)=O)C(C4CC4)C5CC5)=O)=C1,57.0,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=CC=CC4=C3COC4)=O)=O)C,82.8,AM-III
CC(C)(C)C1=C(F)C=C(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)C=C1,69.6,AM-III
CS(=O)([C@H]1C[C@@H](C1)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=O,55.2,AM-III
CC(OC(NC(C(Nc1ccc(OC(C)C)cc1)=O)C(C2CC2)C3CC3)=O)(C)C,91.8,AM-III
O=C1NC(C=C(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)C=C4)=C4C1,74.4,AM-III
CC1=C2C=C(NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)C=CC2=NN1C,73.2,AM-III
O=C(NC1=CC2=C(C=C1)CCO2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,64.2,AM-III
FC1=CC([C@@H]2C[C@H]2CNC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)=CC=C1,67.8,AM-III
O=C(C(NC(NC1=C(C=C(C=C1)[C@@H](C(NC(CC)=O)C(N2CCN(CC2)C)=O)C)F)=O)C(C3CC3)C4CC4)NCC56CC7CC(CC(C6)C7)C5,72.6,AM-III
O=C(C(NC(NC1=C(C=C(C=C1)[C@@H](C(NC(CC)=O)C(N2CCN(CC2)C)=O)C)F)=O)C(C3CC3)C4CC4)NC5COc6ccccc65,63.0,AM-III
N#CCC1=CC=C(C=C1)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,62.4,AM-III
CC(OC(NC(C(NC1=CN(C)N=C1)=O)C(C2CC2)C3CC3)=O)(C)C,72.6,AM-III
COC1(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CC1,58.8,AM-III
CN1C=CC(CCNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=N1,53.4,AM-III
O=C(NCCC1CC1)C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O,61.8,AM-III
O=C(NC1=CC2=C(N=C1)NN=C2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,53.4,AM-III
N#CC1(CCCC1)c2ccc(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)cc2,69.0,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3=NN(C=C3)C4CC4)=O)=O)C,79.2,AM-III
O=C(NC1=CC2=C(C=C1)SC=N2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,61.8,AM-III
O=C1c2cc(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)ccc2CCC1,60.0,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NC3COc4c3cccc4)=O)=O)C,86.4,AM-III
CC1(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CC(C1)(F)F,64.2,AM-III
O=C1c2cc(NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O)ccc2CCC1,85.2,AM-III
COC(c1scc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)c1)=O,60.0,AM-III
C[C@@H](C1=C2C=CC=CC2=CC=C1)NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O,69.6,AM-III
FC(C1(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CC1)(F)F,64.2,AM-III
CN1N=C2C=C(C=CC2=C1C)NC(C(C(C3CC3)C4CC4)NC(OC(C)(C)C)=O)=O,72.6,AM-III
O=C(Nc(c1)ccc2c1cccn2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,57.0,AM-III
CC(OC(NC(C(NC1=NC=NC2=NNC(Br)=C12)=O)C(C3CC3)C4CC4)=O)(C)C,77.4,AM-III
CC(C)(OC(NC(C(C1CC1)C2CC2)C(NCC3=CSC=N3)=O)=O)C,72.6,AM-III
CC(N1CCC[C@@H](C1)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=O,55.8,AM-III
CC1=C2C=CC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)=CC2=NN1,61.2,AM-III
ClC1=CC(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)=NC=N1,67.2,AM-III
FC1(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CC1,60.0,AM-III
CC(NC(C(C(C1CC1)C2CC2)NC(NC3=C(F)C=C([C@H](C)C(C(N4CCN(C)CC4)=O)NC(CC)=O)C=C3)=O)=O)C5=NC=CS5,58.8,AM-III
O=C(Nc1cn(C2CCOC2)nc1)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,57.6,AM-III
CC1(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CCOC1,57.6,AM-III
CC(Oc1ccc(NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)cc1)C,67.8,AM-III
COC(c1scc(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)c1)=O,86.4,AM-III
CN1C=CC=C(C1=O)NC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O,59.4,AM-III
CN1C(CC2=C1C=CC(NC(C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O)=O)=C2)=O,58.8,AM-III
Fc1c(Cl)cc(NC(C(C(C2CC2)C3CC3)NC(OC(C)(C)C)=O)=O)cc1,92.4,AM-III
CN1CC(CNC(C(C(C2CC2)C3CC3)NC(NC4=C(F)C=C([C@H](C)C(C(N5CCN(C)CC5)=O)NC(CC)=O)C=C4)=O)=O)CCC1=O,54.6,AM-III
O=C(NC1=CC=CC2=C1COC2)C(C(C3CC3)C4CC4)NC(NC5=C(F)C=C([C@H](C)C(C(N6CCN(C)CC6)=O)NC(CC)=O)C=C5)=O,61.8,AM-III
FC1=CC=C(C=C1F)C2=CSC(C3CCOCC3)=N2,87.6,AM-III
CC(C1=CSC(C2=NC=C(C=C2)N)=N1)(C)C,79.2,AM-III
CC1=NOC(C2=CSC(C3=CC=C(C=C3)F)=N2)=C1,87.0,AM-III
FC1=CC=C(C=C1)C2=CSC(C3=CC(CCC)=NC=C3)=N2,84.6,AM-III
FC(F)(F)C1=CC(C2=CSC(C3=CC(CCC)=NC=C3)=N2)=CC=C1,94.2,AM-III
COC1=CC=CC=C1C2=CSC(C3=CC(CC)=NC=C3)=N2,78.6,AM-III
CCOC(C1=NC(C2=CC=C(C([N+]([O-])=O)=C2)OCC3=CC=CC=C3)=CS1)=O,91.8,AM-III
O=[N+]([O-])C1=CC=C(C=C1F)C2=CSC(C3=COC(C)=N3)=N2,83.4,AM-III
COC1=CC(Cl)=CC=C1C2=CSC(C3=NC=CC=N3)=N2,83.4,AM-III
COC1=C(C(Cl)=CC=C1)C2=CSC(CC3=CC=CC=C3)=N2,108.6,AM-III
FC(F)(F)C(C=C1)=CC=C1C2=CSC(C3CCOCC3)=N2,92.4,AM-III
COC1=CC=C(C=C1OC)C2=CSC(C3=CSC=N3)=N2,77.4,AM-III
CC(C)C1=NC(C(C=C2F)=CC=C2F)=CS1,97.8,AM-III
FC1=CC=C(C=C1F)C2=CSC(CCC3=CC=CC=C3)=N2,100.8,AM-III
CN1N=CC(C2=CSC(C3=CC=CC=C3)=N2)=C1,76.8,AM-III
COC1=CC=CC=C1C2=CSC(C3=CC=C(C=C3)F)=N2,104.4,AM-III
FC(F)(F)C1=CC(C2=CSC(C3CCOCC3)=N2)=CC=C1Cl,98.4,AM-III
CSC1=CC=C(C=C1)C2=CSC(C3=CC(CC)=NC=C3)=N2,84.0,AM-III
O=[N+]([O-])C1=CC=C(C=C1F)C2=CSC(CC3=CC=CC=C3)=N2,93.6,AM-III
CC(C)C1=NC(C(C(F)=C2)=CC=C2F)=CS1,100.2,AM-III
CN1N=C(C(Cl)=C1)C2=CSC(C3=CC=C(C=C3)OC)=N2,84.0,AM-III
CCOC(C1=NC(C2=CC(F)=CC=C2O)=CS1)=O,82.8,AM-III
OC1=CC=C(C=C1)C2=CSC(C3=CC=C(C=C3)O)=N2,67.2,AM-III
CC(C)C1=NC(C(C=C2)=CC=C2S(=O)(C)=O)=CS1,80.4,AM-III
CN1N=C(C(Cl)=C1)C2=CSC(C3=CC=CC=C3)=N2,84.6,AM-III
CCOC(C1=NC(C2=CC=CC(Br)=C2)=CS1)=O,90.6,AM-III
OC1=CC=C(C=C1C2=CSC(C3=CSC=N3)=N2)Br,93.0,AM-III
CC(SC(C1=NC=CC=C1)=N2)=C2C3=CC=CS3,93.6,AM-III
FC(F)(F)C(C=C1)=CC=C1C2=CSC(C3=CC=CC(N)=C3)=N2,92.4,AM-III
FC1=CC(C2=CSC(C3CCCC3)=N2)=CC=C1,103.2,AM-III
FC1=C(C(F)=CC=C1)C2=CSC(C3=CC=CC(N)=C3)=N2,80.4,AM-III
FC1=CC=CC=C1C2=CSC(C3=CC=NC=C3)=N2,81.0,AM-III
CN(C)C1=CC=C(C=C1)C2=CSC(C3=CC=CS3)=N2,99.0,AM-III
COC1=CC=C(C=C1)C2=CSC(CC)=N2,85.2,AM-III
COC1=CC=CC=C1C2=CSC(C3=CC=CC=C3)=N2,103.2,AM-III
FC1=C(C=CC=C1C2=CSC(C3=CC(CCC)=NC=C3)=N2)Br,104.4,AM-III
FC(F)(F)C1=CC(C2=CSC(C3=CC(CC)=NC=C3)=N2)=CC=C1Cl,97.2,AM-III
FC(OC1=CC=CC=C1C2=CSC(C3=CC=CS3)=N2)F,98.4,AM-III
COC1=C(C(Cl)=CC=C1)C2=CSC(C3=CC=CC=C3)=N2,93.6,AM-III
COC1=CC=CC=C1C2=CSC(C3=CC=C(C=C3)OC)=N2,100.2,AM-III
COC1=CC=C(C=C1OC)C2=CSC(C3=CC=NN3)=N2,66.6,AM-III
FC1=CC=C(C=C1F)C2=CSC(C3=CC=C(C=C3)OC)=N2,101.4,AM-III
CN1N=C(C(Cl)=C1)C2=CSC(C3=CC(CC)=NC=C3)=N2,59.4,AM-III
FC1=C(C(Cl)=CC=C1)C2=CSC(N3N=C(CC3C4=CC(OC)=C(C(OC)=C4)OC)C5=CC=CC=C5)=N2,102.6,AM-III
CCOC(C1=NC(C2=CC=CC(Cl)=C2)=CS1)=O,89.4,AM-III
FC1=CC=C(C=C1F)C2=CSC(C3=CC(CCC)=NC=C3)=N2,88.8,AM-III
CC(C)C1=NC(C2=NC=CS2)=CS1,79.2,AM-III
FC1=CC=CC=C1C2=NC(C3=NC=CS3)=CS2,89.4,AM-III
FC1=CC=C(C=C1)C2=CSC(C3=COC(C)=N3)=N2,83.4,AM-III
FC1=CC=C(C=C1)C2=CSC(C3=CC=CC=C3)=N2,101.4,AM-III
[H]Br.C1(C2=CC=CC=C2)=NC(C3=NC=CC=N3)=CS1,70.2,AM-III
C1(C2=CC=CS2)=CSC(C3=CC=CS3)=N1,94.2,AM-III
O=[N+]([O-])C1=CC=C(C=C1F)C2=CSC(C3=NC=C(C=C3)N)=N2,79.8,AM-III
CC(C=C1)=CC=C1C2=CSC(C3=NC=CC=N3)=N2,76.8,AM-III
COC1=CC=C(C=C1)C2=CSC(C3CCOCC3)=N2,82.2,AM-III
FC(F)(F)C1=CC(C2=CSC(CC)=N2)=CC=C1,96.0,AM-III
FC1=CC(C2=CSC(C3=CC=NC=C3)=N2)=CC=C1Cl,87.6,AM-III
FC1=CC(F)=CC(C2=CSC(C3=NC=CC=N3)=N2)=C1,77.4,AM-III
FC1=C(C=CC=C1C2=CSC(CC3=CC=C(Cl)C=C3)=N2)Br,99.0,AM-III
CCOC(C1=NC(C(C(F)=C2)=CC=C2OC)=CS1)=O,87.0,AM-III
CC(SC(C1CCCC1)=N2)=C2C3=CC=CS3,105.0,AM-III
FC1=CC(F)=CC(C2=CSC(C3=COC(C)=N3)=N2)=C1,88.2,AM-III
NC(C=C1)=CN=C1C2=NC(C3=NC=CS3)=CS2,63.6,AM-III
COC1=CC=C(C=C1C2=CSC(C(F)(F)F)=N2)Cl,102.0,AM-III
IC1=CC=C(C=C1)C2=CSC(C3=COC(C)=N3)=N2,94.2,AM-III
OC1=CC(C2=CSC(C3CCCC3)=N2)=CC=C1,85.2,AM-III
FC1=CC(C2=CSC(C3=CC=CC=C3)=N2)=CC=C1,102.0,AM-III
FC1=CC=C(C=C1)C2=CSC(C3CCOCC3)=N2,84.6,AM-III
CC(C=C1)=CC=C1C2=CSC(C3=CSC=N3)=N2,87.6,AM-III
FC(F)(F)C1=CC(C2=CSC(C3=CC(CCC)=NC=C3)=N2)=CC=C1Cl,103.8,AM-III
COC1=CC(C2=CSC(N3CCOCC3)=N2)=CC=C1,82.2,AM-III
FC(F)(F)C(C=C1)=CC=C1C2=CSC(C3=CSC=N3)=N2,94.2,AM-III
CN1N=CC(C2=CSC(CCC3=CC=CC=C3)=N2)=C1,76.8,AM-III
CC(C)C1=NC(C2=CC=CC=C2Cl)=CS1,98.4,AM-III
FC1=CC=CC=C1C2=CSC(C3=CC=C(C=C3)F)=N2,103.8,AM-III
CC1=CC=C(C(C)=C1)C2=CSC(C3=CC=C(C=C3)O)=N2,91.8,AM-III
FC1=C(C(F)=CC=C1)C2=CSC(C3=CC(CC)=NC=C3)=N2,73.8,AM-III
COC1=CC=C(C=C1C2=CSC(C3=CC=CC=C3)=N2)Cl,91.8,AM-III
CN1N=CC(C2=CSC(C3=CC=CC=C3F)=N2)=C1,79.2,AM-III
CCC1=NC(C2=NC=CC=N2)=CS1.[H]Br,54.0,AM-III
COC1=CC=C(C=C1C2=CSC(C3=COC(C)=N3)=N2)Cl,94.2,AM-III
FC(OC1=CC=CC=C1C2=CSC(C3=CC=CC=C3)=N2)F,100.8,AM-III
CN(C)C1=CC=C(C=C1)C2=CSC(C3=CC=CC=C3)=N2,100.8,AM-III
CC(C)C1=NC(C2=CC(C)=NO2)=CS1,77.4,AM-III
CC(C)C1=NC(C2=C(C)C=C(C)C=C2C)=CS1,101.4,AM-III
NC1=NC(C2=CC=C(C#CCCC3=CC=CC=C3)C=C2)=CS1,86.4,AM-III
OC1=CC=C(C=C1)C2=CSC(C3=CC=CC(C)=C3)=N2,90.0,AM-III
O=C(NC1=CC=C(C=C1)C2=CSC(C3=CC=CC=C3F)=N2)OCC4=CC=CC=C4,101.4,AM-III
FC1=CC(C2=CSC(C3=CC=C(C=C3)O)=N2)=CC=C1,86.4,AM-III
OC1=CC=C(C=C1)C2=CSC(C3=CC=NN3)=N2,58.8,AM-III
FC1=CC=C(C=C1F)C2=CSC(CC3=CC=C(Cl)C=C3)=N2,102.0,AM-III
COC1=CC=C(C=C1OC)C2=CSC(CC)=N2,78.6,AM-III
FC(F)(F)C1=CC(C(F)(F)F)=CC(C2=CSC(C3CCCC3)=N2)=C1,102.0,AM-III
FC1=CC=CC=C1C2=CSC(C3=CC=CC(N)=C3)=N2,88.2,AM-III
FC1=C(C(Cl)=CC=C1)C2=CSC(C3=CC=CC(N)=C3)=N2,82.8,AM-III
COC1=CC=CC(C2=CSC(C3=CC=CS3)=N2)=N1,100.2,AM-III
COC1=CC=C(C(OC)=C1)C2=CSC(C3=CC=NC=C3)=N2,76.8,AM-III
ClC1=CC(C2=CSC(C3=CSC=N3)=N2)=CC=C1,93.6,AM-III
OC1=CC=C(C=C1)C2=CSC(C(F)(F)F)=N2,79.2,AM-III
CCC(S1)=NC2=C1CCCC2,66.6,AM-III
ClC1=CC=C(C(Cl)=C1)C2=CSC(C3=NC=CC=N3)=N2,88.2,AM-III
FC1=CC=C(C=C1)C2=CSC(CC3=CC=CC=C3)=N2,94.2,AM-III
COC1=C(C(Cl)=CC=C1)C2=CSC(C3CCOCC3)=N2,79.2,AM-III
ClC1=CC(C2=CSC(C3=CC(CCC)=NC=C3)=N2)=CC=C1,94.2,AM-III
COC1=CC(C2=CSC(CC3=CC=C(Cl)C=C3)=N2)=CC=C1,97.8,AM-III
BrC1=CC=C2OC(C3=CSC(C4=NC=C(C=C4)N)=N3)=CC2=C1,95.4,AM-III
O=S(C1=CC=C(C=C1)C2=CSC(C3=CC=CC=C3)=N2)(C)=O,86.4,AM-III
COC1=CC(C2=CSC(C3=COC(C)=N3)=N2)=CC=C1,81.6,AM-III
FC1=CC=C(C=C1)C2=CSC(CC)=N2,88.2,AM-III
CCC1=CSC(C2=CC=CC(C)=C2)=N1,93.6,AM-III
C1(C2=CC=C(C=C2)OCC3=CC=CC=C3)=CSC(C4CCOCC4)=N1,95.4,AM-III
O=[N+]([O-])C1=CC=C(C=C1F)C2=CSC(N3N=C(C=C3C)C)=N2,95.4,AM-III
CCC1=CC=C(C=C1)C2=CSC(CC)=N2,96.6,AM-III
CN1N=CC(C2=CSC(C3CCCC3)=N2)=C1,76.2,AM-III
O=C(NC1=CC=C(C=C1)C2=CSC(CCC3=CC=CC=C3)=N2)OCC4=CC=CC=C4,98.4,AM-III
FC(F)(F)C1=CC(C2=CSC(C3=NC=CC=N3)=N2)=CC=C1F,83.4,AM-III
COC1=CC=CC=C1C2=CSC(CC3=CC=C(Cl)C=C3)=N2,101.4,AM-III
COC1=C(C(Cl)=CC=C1)C2=CSC(C3CN(C(OC(C)(C)C)=O)CC3)=N2,91.2,AM-III
CCOC(C1=NC(C2=CN(N=C2)C)=CS1)=O,61.2,AM-III
CC(C)C1=NC(C2=CC=CS2)=CS1,90.0,AM-III
OC1=CC=C(C=C1)C2=CSC(C3=CC=C(C=C3)OCC4=CC=CC=C4)=N2,94.8,AM-III
COC1=CC(C2=CSC(C3=CC=CC=C3)=N2)=CC=C1,98.4,AM-III
