SMILES,UV_RT-s,Method
O=C(NC1=CC(C)=NC=C1)[C@H]2N(CCC2)C(OC(C)(C)C)=O,58.8,AM-IV
O=C(NC1=CC(C)=NC=C1)C2CCN(CC2)C(OCC3=CC=CC=C3)=O,66.6,AM-IV
O=C(NC1=CC(C)=NC=C1)C2CN(C2)C(OCC3=CC=CC=C3)=O,63.6,AM-IV
O=C(NC1=CC(C)=NC=C1)C2=CC=C(C(F)=C2)C,62.4,AM-IV
O=C(N[C@H](C)C1=CC=CC=C1)C2=CC=CC=C2CC3=CC=CC=C3,98.4,AM-IV
CC(C)(C1=CC(C(N[C@H](C)C2=CC=CC=C2)=O)=CC(C(C)(C)C)=C1)C,111.6,AM-IV
O=C(N[C@H](C)C1=CC=CC=C1)CC2=CC=C3C(OCO3)=C2,81.6,AM-IV
O=C(N[C@H](C)C1=CC=CC=C1)C2C3=C(C=CC=C3)OC4=C2C=CC=C4,96.0,AM-IV
O=C(N[C@H](C)C1=CC=CC=C1)C2=CC=CO2,76.2,AM-IV
O=C(N[C@H](C)C1=CC=CC=C1)/C=C/C2=CC=CC=C2,87.6,AM-IV
O=C(N[C@H](C)C1=CC=CC=C1)C2CC3=C(C2)C=CC=C3,90.0,AM-IV
O=C(N[C@H](C)C1=CC=CC=C1)C2=CC=C3N=CC=NC3=C2,75.0,AM-IV
O=C(NC1CCC2=C1C=CC=C2)COC3=CC=CC=C3,89.4,AM-IV
O=C(NC1CCC2=C1C=CC=C2)CC3=CC=C(C=C3)OC,84.6,AM-IV
O=C(NC1CCC2=C1C=CC=C2)C3=CC=CC=C3CC4=CC=CC=C4,99.6,AM-IV
O=C(NC1CCC2=C1C=CC=C2)C3=CC=C4N=CC=NC4=C3,76.8,AM-IV
O=C(N1CCOCC1)CC2=CC=C3C(OCO3)=C2,61.2,AM-IV
