SMILES,UV_RT-s,Method
IC(C=C1)=CC=C1NC(NCC2=CC=CC=C2)=O,79.2,AM-I
N#CC(C=C1)=CC=C1CNC2=CC=C(F)C=C2C(OC)=O,93.0,AM-I
FC1=CC(F)=CC=C1CNC(NC2=CC(C)=CC(C)=C2)=O,79.2,AM-I
BrC1=CN=C(NC2=CC=C3N=CC=NC3=C2)N=C1,63.6,AM-I
FC(F)(F)C1=CC(C(F)(F)F)=CC(NC2=CC=C(C=C2C)C)=C1,102.6,AM-I
CC1=CC(NC2=C(N(=O)=O)C=CC=C2C)=C(C=C1)Br,95.25243,AM-I
CC(C1=CC=CC(NC(C=N2)=CC=C2OCC)=C1)=O,73.2,AM-I
COC1=CC=C(NC2=CC=C3N=CC=CC3=C2)C=C1,57.6,AM-I
ClC1=CC(NC(NC2=NC=CN=C2)=O)=CC=C1,69.6,AM-I
BrC1=C2C(NC3=CC=C(C=C3)C(CC)=O)=NC=NC2=NN1,74.4,AM-I
COC1=NC=C(C=C1)NC2=CC=C(C=C2)C,78.0,AM-I
COC1=CC=C(CN(C(NC2=CC=CC(C)=C2)=O)CC3=CC=C(C=C3)OC)C=C1,85.2,AM-I
CC(C)S(=O)(=O)c1ccccc1Nc1ccc2ccccc2n1,79.2,AM-I
Cc1cc(C)nc(Nc2ccc3ccccc3n2)n1,51.6,AM-I
COC1=CC=C(C=C1)NC(NC(C=C2)=CC=C2C)=O,72.6,AM-I
COC1=CC=C(C=C1)CCNC2=CC=C3N=CC=NC3=C2,60.6,AM-I
O=[N+]([O-])C1=CC=C(NC(C=C2OC)=CC=C2OC)N=C1C,75.6,AM-I
COC(N=C1)=CC=C1NC2=CC=C(SC)C=C2,78.6,AM-I
FC(F)(F)C1=NC=CC(NC2=NC=CC(C)=C2)=C1,72.500826,AM-I
COC1=CC(NC(NC2=CC=C(C#N)C=C2)=O)=CC=C1,70.8,AM-I
Cc1cnc(Nc2ccccc2C)nc1,69.0,AM-I
O=C(C1=CC=C(C(F)(F)F)C=C1)NC(C=C2OC)=C(OC)C=C2C=O,85.251726,AM-I
FC(F)(F)C(C=C1C)=CC=C1NC2=CC=CC=C2OC,95.4,AM-I
CC1=CC=CC=C1NC2=CC=C3N=CC=NC3=C2,73.2,AM-I
CC(C(I)=C1)=CC=C1NC2=NC=CC=C2,65.4,AM-I
CC1=CC=C(C=C1)NC(NCCC2=CC=CC=C2)=O,75.0,AM-I
O=CC1=CC=CC=C1C#CC2=C3OC=CC3=CC=C2,87.0,AM-I
O=C1C(CNC2=CC(C)=CC(C)=N2)=COC3=C1C=C(C=C3)C(C)C,67.2,AM-I
FC(F)(F)c1ccc(c(Nc2ccc(cn2)C#N)c1)C(F)(F)F,79.8,AM-I
CC1=C(C)C(NC2=CC([N+]([O-])=O)=CC(C)=C2)=CC=C1,92.4,AM-I
COC(=O)c1ccc(Nc2cncc(c2)C(C)=O)cc1F,66.0,AM-I
FC(F)(F)C1=NC=CC(NC2=CC(OC)=CC(OC)=C2)=C1,75.10101,AM-I
CC(NC(NC1=CC=CC2=C1C=CC=C2)=O)(C#C)C,72.0,AM-I
CC1=CC(C)=CC(NC2=CC=C(C)C=C2)=N1,55.2,AM-I
FC(C=C1)=CC=C1NC(NC(C(F)=C2)=CC=C2F)=O,75.6,AM-I
CSC1=CC(NC2=CC=CC(C)=N2)=CC=C1,55.54995,AM-I
CSC(C=C1)=CC=C1NC2=CC=CC(C=O)=N2,78.6,AM-I
ClC1=CC(CNC2=CC=CC=C2C(OC)=O)=CC=C1OC,91.8,AM-I
FC(F)(F)C1=CC=CC(NC2=NC3=CC=CC=C3S2)=C1,87.0,AM-I
O=C(C1=CC=C(C=C1OC)NC2=CC=C(C=C2)OC)OC,75.0,AM-I
FC(F)(F)C(C=C1C)=CC=C1NC(C=CC2=C3)=CC2=NN3C,82.8,AM-I
COC(C=C1)=CC=C1NC2=CC3=C(OCO3)C=C2,78.0,AM-I
COc1cc(F)c(cc1Nc1cccnc1OC(C)C)[N+]([O-])=O,84.6,AM-I
C1(NC2=CC=CC=C2)=CN=CC3=C1C=CC=C3,55.2,AM-I
[O-][N+](C(C=C1)=CN=C1NC2=CC=CC=C2C)=O,75.6,AM-I
FC(F)(F)C1=CC=CC(NC2=NC=CN=C2)=C1,77.4,AM-I
FC(F)(F)C1=NC=CC(NC2=C(OCC3=CC=CC=C3)C=CC=C2)=C1,84.8517,AM-I
FC1=CC=CN=C1CNC(C=C2)=NC=C2C(OC)=O,58.8,AM-I
FC(F)(F)C1=NC=CC(NC2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=C1,88.8,AM-I
FC(F)(F)C1=CC(N2C=C(N=C2)C)=CC(NC3=CC=C(C(C)(C)C)C=C3)=C1,76.2,AM-I
C1(CNC2=NC3=CC=CC=C3O2)=CC=CO1,66.0,AM-I
CC(=O)c1cccc(Nc2ccccc2C(=O)c2ccccc2)c1,89.4,AM-I
Cc1ccc(Nc2cc(F)ccn2)cc1I,86.4,AM-I
CC1=CC(C)=NC(NC2=CC3=C(C=C2)N(C=C3)C(OC(C)(C)C)=O)=N1,88.8,AM-I
COC(=O)Cc1ccc(Nc2ncc(cn2)C(F)(F)F)cc1,78.6,AM-I
N#CC(C=C1)=NC=C1NC2=C3OC=CC3=CC=C2,74.4,AM-I
COC1=CC=CC=C1NC2=CC=C3N=CC=NC3=C2,74.4,AM-I
Cc1ccc(Nc2cc(ccn2)C#N)c(c1)C(O)=O,76.8,AM-I
CC(C)(C)C1=CC=C(NC2=CC=CN=C2C)C=C1,63.6,AM-I
C1(NC2=NC3=CC=CC=C3C=C2)=CC=C4N=CC=NC4=C1,60.0,AM-I
FC(F)OC1=CC(NC(NC(C=C2)=CC=C2Cl)=O)=CC=C1,81.0,AM-I
CN1CCC(CC1)CNC(NC2=CC=CC(C)=C2)=O,57.6,AM-I
COC1=CC(OC)=CC(NCCC(C2=CC=CC=C2)C3=CC=CC=C3)=C1,97.8,AM-I
CC1=CC(C)=NC(NC2=CC=C(F)C(C#N)=C2)=N1,76.2,AM-I
CCC(C=C1)=CC=C1NC2=NC=CN=C2,75.0,AM-I
COc1ccc(Nc2ccc(CO)cc2)cn1,56.4,AM-I
CCC1=CC(NC2=CN=CC(C(OC)=O)=N2)=CC=C1,76.8,AM-I
COC(=O)c1ccc(Nc2ccc(cc2)C#N)cc1OC,72.6,AM-I
COC(=O)c1cc(F)ccc1Nc1ccc2CCC(=O)c2c1,84.6,AM-I
Cc1ncccc1Nc1ccc2ccccc2n1,46.2,AM-I
CN(N=C1)C=C1NC(NCC(C=C2)=CC=C2C(F)(F)F)=O,65.4,AM-I
FC(F)(F)C1=CC=C(C=C1)CNC2=CC=C(C=C2)OC,83.4,AM-I
FC1=CN=C(OC)C(CNC2=CC=CC(F)=C2C(O)=O)=C1,77.4,AM-I
Cc1ncc(Nc2ccccc2C(=O)c2ccccc2)cn1,76.8,AM-I
Cc1cc(Nc2ccc(cn2)C#N)ccc1O,64.2,AM-I
CC(C1=CC(NC2=CC=CC(C)=C2C)=CC=C1)=O,81.0,AM-I
COC(=O)c1ccc(Nc2cncc(c2)C(C)=O)cc1,62.4,AM-I
CC(C1=CC=CC(NC2=CC=CN=C2OC)=C1)=O,71.4,AM-I
[O-][N+](C1=C(F)C=C(OC)C(NC2=CC=CC(C)=C2C)=C1)=O,88.8,AM-I
CN(C(NC1=CC=CC=C1OC)=O)C2=CC=CC=C2,76.8,AM-I
COc1cc(F)c(cc1Nc1nccc(C)n1)[N+]([O-])=O,76.2,AM-I
IC1=CC=C(C)C(NC2=NC=C(F)C=C2)=C1,82.8,AM-I
CC1=CC=CC=C1NC2=CC=C(C=C2)C(C)=O,75.6,AM-I
COc1ccc(Nc2cc(ccn2)C#N)cc1OC,66.0,AM-I
CC1=CC(NC2=CC(C(OC)=O)=CC=N2)=CC=C1,74.4,AM-I
COC(N=C1)=CC=C1NC2=CC=CC(OC(C)C)=C2,81.6,AM-I
[O-][N+](C(C=C1)=CC=C1NC2=CC(OC)=CN=C2)=O,56.4,AM-I
BrC1=CC=CN=C1NC2=CC=CC=C2,73.8,AM-I
Cc1cnc(NCC23CC4CC(CC(C4)C2)C3)nc1,85.2,AM-I
Cc1cnc(Nc2ccc(CO)cc2)nc1,55.8,AM-I
Cc1cc(C)nc(Nc2ccccc2)c1,49.2,AM-I
COC1=CC=C(OC)C(NC2=CC=C(C(OC)=O)C=C2)=C1,80.4,AM-I
CCOC(C=C1)=CC=C1NC2=NC=CC=C2,52.2,AM-I
CC1=CC=CC=C1NC(C(C)=CC=C2)=C2C,94.8,AM-I
IC1=CC=C(C)C(NC2=CC=CC(C(C)=O)=C2)=C1,90.6,AM-I
FC(F)(F)C1=NC=CC(NC(NC2=CC=C(C#N)C=C2)=O)=C1,71.4,AM-I
O=[N+](C1=C(NC2=NC=CC(F)=C2)C=CN=C1)[O-],58.8,AM-I
CSC(C=C1)=CC=C1NC2=CC=CC=C2,85.8,AM-I
FC(C=C(C=C1S2)F)=C1N=C2NC(C=C3)=NC=C3C#N,80.4,AM-I
FC1=CN=C(OC)C(CNC(C=CC(C)=N2)=C2C)=C1,54.6,AM-I
CC1=NC=CC(NC(C=C2)=NC=C2F)=C1,43.8,AM-I
COC1=CC=C(C=C1OC)NC2=CN3C(C=C2)=NC=N3,54.0,AM-I
COC(=O)c1ccc(Nc2ccc3oc(=O)ccc3c2)cc1,71.4,AM-I
[O-][N+](C(C=C1)=CN=C1NC2=CC(Cl)=CC=C2)=O,77.4,AM-I
COC1=CC=NC(NC2=CC(C)=C(OC)C=C2)=C1,52.8,AM-I
COC1=CC=C(CNC(NC2=CC3=CC=CC=C3C=N2)=O)C=C1,74.4,AM-I
CC1=NC=CC=C1NC2=CC=C(SC)C=C2,53.4,AM-I
CC(C)(OC(N1CCC(CC1)NC(NC(C=C2)=CC=C2OC(F)(F)F)=O)=O)C,82.2,AM-I
COC1=CC=C(OC)C(NC2=CC=CC(OCC3=CC=CC=C3)=C2)=C1,93.0,AM-I
O=[N+]([O-])C1=CC=CC2=C1NN=C2NC3=CC=CC=C3,82.2,AM-I
CCOC(=O)c1cccc(Nc2ccc(cc2C)C(C)=O)c1,81.6,AM-I
Cc1ccc(Nc2ccnc(C)c2)nc1,45.6,AM-I
FC(F)(F)C1=NC=C(NC2=CC=CN=C2C)C=C1,46.2,AM-I
O=[N+]([O-])C1=CC(C)=CC(NC2=NC=CN=C2)=C1,72.0,AM-I
CC(=O)c1cncc(Nc2ccccc2C)c1,64.8,AM-I
C#Cc1cccc(Nc2cccc3[nH]ncc23)c1,64.8,AM-I
CC1=CC=CC(C)=C1NC(NC(C(F)=C2)=CC=C2F)=O,75.0,AM-I
COC(=O)c1cc(F)ccc1Nc1ccc(cn1)C#N,82.8,AM-I
COC1=CC(OC)=CC(NC(C=N2)=CN=C2C#N)=C1,70.2,AM-I
COc1cc(F)c(cc1Nc1cc(C)ccc1C)[N+]([O-])=O,89.4,AM-I
CC1=C(C=CC=C1F)NC(NCCOCC2=CC=CC=C2)=O,75.6,AM-I
COC(=O)c1ccc(Nc2ccc(C)cc2)nc1,76.2,AM-I
O=C(CC1=CC=C(C=C1)NC2=NC=CC(C)=C2)OC,49.2,AM-I
C#CC(C=C1)=CC=C1NC(NC(C=C2)=CC=C2OC(F)(F)F)=O,84.0,AM-I
Cc1ccccc1Nc1ccccc1C(=O)c1ccccc1,99.6,AM-I
ClC1=NC=CC=C1NC2=CC=C3OCCOC3=C2,73.2,AM-I
O=C(OC)CC1=CC=C(NC(NC2=CC=CC=C2OCC)=O)C=C1,78.0,AM-I
BrC1=CC=C2N(C(NC(C=C3)=CC=C3OC(F)(F)F)=O)CCC2=C1,90.0,AM-I
[O-][N+](C(C=C1)=CN=C1NC2=CC=C(S2)C(C)=O)=O,67.2,AM-I
FC(F)(F)OC(C=C1)=CC=C1CNC2=CN3C(C=C2)=NC=N3,71.4,AM-I
CC(N1C=C(C=N1)CNC2=CC(F)=C(C=C2)F)C,72.0,AM-I
C1CCC(CC1)Nc1cncc2ccccc12,56.4,AM-I
O=Cc1ccccc1Nc1ccc2cnccc2c1,50.4,AM-I
C#CC(C=C1)=CC=C1NC(C=C2)=CN=C2OC,73.8,AM-I
FC(F)(F)C1=CC=CC(NC(C=C2)=NC=C2F)=C1,82.2,AM-I
COC(CCC(OCCN1C(C2=CC=CC=C2C1=O)=O)=O)=O,64.2,AM-I
COc1ccc(Nc2ccccc2C(=O)c2ccccc2)cn1,91.8,AM-I
CC(C=C1)=CN=C1NC2=CC=CC(C)=C2C,52.8,AM-I
Cc1ncncc1Nc1ccc2-c3ccccc3C(C)(C)c2c1,81.6,AM-I
CC1=CC(C)=CC(NC2=CC=C(C(C)(C)C)C=C2)=N1,65.4,AM-I
ClC1=CC(NC2=CC=CN=C2C)=CC=C1F,53.4,AM-I
O=C(C1=CC=C(C=C1F)NC2=NC3=CC=CC=C3C=C2)OC,81.0,AM-I
CCC(C=C1)=CC=C1NC2=CN=C(F)C=C2,82.2,AM-I
CC(=O)c1ccc(Nc2ccc3nccnc3c2)s1,58.2,AM-I
Cc1ccc(Nc2cc(ccc2C)[N+]([O-])=O)nc1,57.0,AM-I
COC(C=C1CNC(C=C2)=CC=C2C(C)C)=C(C(OC)=C1)Br,91.802184,AM-I
FC(F)(OC1=CC=C(NC(NC2=CC=C(C=C2)OCC3=CC=CC=C3)=O)C=C1)F,87.6,AM-I
COC(=O)c1ccc(Nc2cccc3cnccc23)cc1,57.6,AM-I
Cc1ccc(Nc2cncc3ccccc23)cc1,59.4,AM-I
C#CC1=CC=CC(NC2=CC=CC(OCC3=CC=CC=C3)=C2)=C1,89.4,AM-I
CCC(C=C1)=CC=C1NC2=NC=CC=C2C(F)(F)F,91.8,AM-I
[O-][N+](C(C=C1NC2=CN=C(C=C2)N3CCOCC3)=C(C=C1OC)F)=O,61.8,AM-I
CCc1ccc(Nc2cc(ccn2)C#N)cc1,83.4,AM-I
CC(C1=CC=C(NC2=CC(C(OC)=O)=CC=N2)C=C1)=O,72.0,AM-I
FC(F)(F)C1=NC=CC(NC2=CC(Br)=NC=C2)=C1,73.2,AM-I
COc1ccc(Nc2cc(C)ccc2C)cc1,88.8,AM-I
FC(F)(F)C1=CC=CC=C1CNC2=CC=CC=C2C(OC)=O,95.4,AM-I
FC(F)(F)C1=CC(N2C=C(N=C2)C)=CC(NC3=CC=C(C)C=C3)=C1,67.8,AM-I
COC(=O)Cc1ccc(Nc2ccccc2)cc1,79.8,AM-I
CC1=NC=CC=C1NC2=CC=CC(C3=CC=CC=C3)=C2,58.2,AM-I
FC(F)(F)C1=CC(N2C=C(N=C2)C)=CC(NC3=NC=CC=C3)=C1,58.2,AM-I
O=C(OC)C1=CC=NC(NC2=CC=CC(OC(F)(F)F)=C2)=C1,87.6,AM-I
O=C1N(C2=CC=CC=C2)NC(C)=C1,55.8,AM-I
CC(C=C1)=CC=C1NC2=CC=C(C=C2)OC,78.6,AM-I
CC(=O)c1ccc(Nc2nc(C)cc(C)n2)c(C)c1,70.2,AM-I
CC(C)(C)C1=CC=C(NC2=CC=C3N=CC=NC3=C2)C=C1,84.6,AM-I
CC1=CC=C(NC2=CC=CC=C2)C=C1,80.4,AM-I
CC(=O)c1ccc(Nc2nc(C)cc(C)n2)s1,64.8,AM-I
CC(C)c1ccc(Nc2ccc(C)cc2)cc1,94.8,AM-I
FC(F)(F)C1=CC(N2C=C(C)N=C2)=CC(NC3=CC=C(C(OC)=O)C=C3)=C1,63.0,AM-I
O=CC1=CN=C(NC2=CC=C3N=CC=NC3=C2)C=C1,55.2,AM-I
Cc1cc(Nc2ccnc(c2)C(F)(F)F)cc(c1)[N+]([O-])=O,78.6,AM-I
FC1=CC=C(F)C(NC2=NC=CC=C2)=C1,57.0,AM-I
COC1=CC(NC2=NC=CC=C2)=CC=C1F,42.6,AM-I
CC(C)c1ccc(Nc2ccc(cc2)-n2ccnc2C)cc1,66.0,AM-I
Cc1cc(C)nc(Nc2cnc3ccnn3c2)c1,51.0,AM-I
CC1=NC=CN1C2=CC=NN2C,46.2,AM-I
N#CC1=CC=C(CNC(NC2=CC=C(C=C2)OC3=CC=CC=C3)=O)C=C1,78.6,AM-I
COc1ccnc(Nc2ccc(C)c(I)c2)c1,58.8,AM-I
C1(CC1)NC2=NC3=CC=CC=C3C=C2,39.6,AM-I
COc1ccc(Nc2ncc(cn2)C(O)=O)cn1,57.0,AM-I
CSc1cccc(Nc2cncc(c2)C(C)=O)c1,67.2,AM-I
Cc1cc(NCc2ccccc2F)nc2ccccc12,56.4,AM-I
CC1=NNC2=C1C=C(NC3=CC=C4N=CC=NC4=C3)C=C2,60.6,AM-I
ClC1=CC(CNC(C=C2)=NC=C2C(OC)=O)=NC=C1,64.2,AM-I
CC1=CC=C(OC2=CC=C(NC3=CC=CC=C3C(C)=O)C=C2)C=C1,100.952832,AM-I
CC(=O)c1ccc(Nc2ccc3nccnc3c2)c(C)c1,64.8,AM-I
O=C(CC1=CC=C(C=C1)NC2=CC(C(O)=O)=CC(C(F)(F)F)=C2)OC,76.8,AM-I
CC1(C)C2=C(C=CC=C2)C3=C1C=C(NC4=CC=CN=C4C)C=C3,67.2,AM-I
FC(F)(F)C1=NC=CC(NC2=CSC(C=O)=C2)=C1,63.0,AM-I
FC(F)(F)c1cc(Nc2cc(ccn2)C#N)ccn1,72.6,AM-I
O=C(C1=CC=C(C=C1F)NC2=NC=C(F)C=C2)OC,76.8,AM-I
Cc1ccc(Nc2cc(ccn2)C#N)c(C)c1,78.6,AM-I
CC1=NC=CC=C1NC2=CC=C(C=C2)C3=CC=CC=C3,61.2,AM-I
Cc1ccnc(Nc2cc(ccc2C(F)(F)F)C(F)(F)F)c1,76.8,AM-I
COc1ccc(Nc2ccc3-c4ccccc4C(C)(C)c3c2)cn1,93.0,AM-I
CC1=CC(CNC2=CC=CC=C2)=NC=C1,46.2,AM-I
COC(C(C)=C1)=CC=C1NC2=CN=C(SC)N=C2C(OC)=O,84.6,AM-I
Cc1ccc(Nc2cccc(F)n2)c(C)c1,84.6,AM-I
[O-][N+](C1=C(F)C=C(OC)C(NC2=CC=CC(C(C)=O)=C2)=C1)=O,77.4,AM-I
C=CCN(C(NC1=CC=CC=C1C)=O)C2=CC=CC=C2,81.0,AM-I
Cc1cc(ccc1Nc1ccccn1)C(F)(F)F,66.0,AM-I
CC1=CC2=C(N1C(NS(=O)(C3=CC=CC=C3)=O)=O)C=CC=C2,69.0,AM-I
CC1=NC=CN1C2=CC=C(NC3=C([N+]([O-])=O)C=CC=C3[N+]([O-])=O)C=C2,52.8,AM-I
ClC1=CC(NC(NCCC2=CNC3=C2C=CC=C3)=O)=CC=C1,76.8,AM-I
CCC1=CC(NC2=CC=CC(C)=N2)=CC=C1,56.6999496,AM-I
CC(=O)c1ccc(Nc2ccnc(c2)C(F)(F)F)s1,67.2,AM-I
CC1=CC=CC=C1NC(C=C2)=CC=C2C(CC)=O,84.0,AM-I
Cc1ccc(Nc2cnn3cccnc23)cc1,68.4,AM-I
COC(=O)c1cc(F)ccc1Nc1ncc(cn1)C(F)(F)F,90.6,AM-I
FC(C=C1F)=CC=C1NC(NC2=CC=CC(C)=C2)=O,88.2,AM-I
N#CC(C=C1)=CC=C1CNC2=NC3=C(C=CC=C3)O2,72.0,AM-I
CSc1cccc(Nc2ccc3OCCOc3c2)c1,82.8,AM-I
COC(C(C)=C1)=CC=C1NC2=NC(C)=CC=C2,52.8,AM-I
O=C(OCC)C1=C(NC(C=C2OC)=C(OC)C=C2C=O)C=CC(C)=C1,91.2,AM-I
O=C(C1=CC=C(C=C1)NC(NC2=CC3=C(NC=C3)C=C2)=O)OC,67.2,AM-I
CSC1=CC(NC2=CC(OC)=CN=C2)=CC=C1,55.8,AM-I
CC(C=C1)=CC=C1NC(NC2=C3C=CC=CC3=CC=C2)=O,79.8,AM-I
CC1=NOC(C)=C1CNC2=CC=C3N=CC(Br)=CC3=C2,76.8,AM-I
Cc1cc(ccc1Nc1ccsc1)C(F)(F)F,90.6,AM-I
Cc1ccc(Nc2ccc(F)cc2C)nc1,49.8,AM-I
O=C(C1=CC=C(C=C1)NC(C=C2)=NC=C2Cl)OC,81.6,AM-I
COC(C=C1)=CC=C1NC2=CN3C(C=C2)=NC=N3,58.2,AM-I
CC(C)S(=O)(=O)c1ccccc1Nc1ccc(C)cc1C,93.6,AM-I
O=C(OC)C1=CC=NC(NC2=CC=C(C3=CC=CC=C3)C=C2)=C1,84.6,AM-I
CSC1=CC=C(NC2=NC=CC=C2)C=C1,51.0,AM-I
CC(=O)c1cccc(NCc2cccc3ccccc23)c1,85.2,AM-I
CSc1cccc(Nc2ncc(cn2)C(O)=O)c1,69.6,AM-I
C#CC1=CC=CC(NC2=NC=CC(C)=C2)=C1,57.6,AM-I
CC1=NC=CC(NC2=CC=C(F)C(Cl)=C2)=C1,49.2,AM-I
CCc1ccc(Nc2cc(C)cc(c2)[N+]([O-])=O)cc1,93.0,AM-I
COC1=CC=C(NCC2=CC3=CC=CC=C3N=C2)C=C1C,67.8,AM-I
Cc1ccc(Nc2ccc3OCCOc3c2)nc1,47.4,AM-I
[O-][N+](C(C=C1)=CC2=C1NC=C2CNC3=CC=C(N4C=CN=C4C)C=C3)=O,60.6,AM-I
O=C(OC)C1=CC(NC2=CC=C3N=CC=CC3=C2)=CN=C1,49.8,AM-I
ClC1=CC(NC(NC2=CC3=C(OCO3)C=C2)=O)=CC=C1,76.2,AM-I
C1(NC2=CN3C(C=C2)=NC=N3)=CC=C4SC=NC4=C1,53.4,AM-I
CC1=CC(NC2=CC=C(C(OC)=O)C=C2)=CC=C1OC,83.4,AM-I
CC1=CC=CC=C1NC2=CC=CC=C2C3=CC=CC=C3,94.2,AM-I
BrC(C1=C(C=CC=C1)C=N2)=C2NC(NC3=CC(F)=CC=C3F)=O,93.0,AM-I
O=C(C1=CC=NC(NC2=CC=C3SC=NC3=C2)=C1)OC,69.6,AM-I
CC(C=C1C)=CC=C1NC(C=C2)=CC=C2C(C)=O,79.2,AM-I
COc1cc(F)c(cc1Nc1cc(F)ccn1)[N+]([O-])=O,78.0,AM-I
O=C1CCC2=C1C=C(NC3=CC=C4N=CC=NC4=C3)C=C2,63.0,AM-I
COC(=O)c1ccccc1Nc1ccc2ncccc2c1,67.8,AM-I
ClC(C=C1)=CC=C1NC2=CN3C(C=C2)=NC=N3,69.6,AM-I
Cc1ccc(Nc2ccc3ncccc3c2)c(C)c1,64.2,AM-I
CC(C1=CC(NC2CCCCC2)=CC=C1)=O,76.8,AM-I
CSC(C=C1)=CC=C1NC2=CC3=C(C=C2)NC=C3,77.4,AM-I
COC(C1=C(C2=CC(C(O)=O)=C(C=C2)F)N=C(C=C1)C)=O,57.6,AM-I
CC(=O)c1cncc(Nc2ccc(C)c(I)c2)c1,76.8,AM-I
ClC1=CC(NC2=NC=CC=C2)=CC(Cl)=N1,70.8,AM-I
CC1=NC=CC(NC2=C3OC=CC3=CC=C2)=C1,52.8,AM-I
FC1=CC=CC=C1NC(NCC2=CC=CO2)=O,64.8,AM-I
[O-][N+](C(C=C1NC(C=C2)=CC=C2C(C)C)=C(C=C1OC)F)=O,93.0,AM-I
CC1=CC=CC(NC2=NC=CC(OC)=C2)=N1,51.0,AM-I
CC(=O)NC1=CC=C(C=O)C=C1,47.4,AM-I
Cc1cccc(Nc2cncc3ccccc23)c1C,57.0,AM-I
COC1=CC=C(OC)C(NC2=CC=CC(C)=C2C)=C1,91.8,AM-I
COC(=O)c1ccc(Nc2cc(C)ccc2C)cc1OC,82.8,AM-I
CC(NC1=CC=CC=C1)=O,50.4,AM-I
[O-][N+](C(C=C1NC2=CN=CC3=C2C=CC=C3)=C(C=C1OC)F)=O,58.2,AM-I
CCOC(=O)c1cccc(Nc2ccccc2C)c1,90.0,AM-I
N#CC1=CC=C(C=C1)NC2=CN3C(C=C2)=NC=N3,59.4,AM-I
COC(=O)c1ccc(Nc2ccc3nccnc3c2)nc1,62.4,AM-I
CN(C(NC1=CC(C(F)(F)F)=CC=C1OC)=O)CC2=CC(Br)=CC=C2,89.4,AM-I
FC(F)(F)C1=CC(N2C=C(C)N=C2)=CC(NC3=CC=CC(NC(C)=O)=C3)=C1,55.2,AM-I
CC(C1=CC=CC(NC2=NC3=CC=CC=C3C(C)=C2)=C1)=O,58.8,AM-I
O=C(OC)C1=CC=NC=C1NC2=CC=C(C3=CC=CC=C3)C=C2,83.4,AM-I
O=C(C1=CC=C(C=C1F)NC2=CC(F)=CC(F)=C2)OC,82.8,AM-I
COC(C(C)=C1)=CC=C1NC2=CN=CC(CO)=C2,47.4,AM-I
CC(C=C1)=CC=C1NC(C=C2)=NC=C2C#N,76.8,AM-I
CC(C1=CC(NC2=CC=NC=C2)=CC=C1)C,52.2,AM-I
[O-][N+](C(C=C1)=CC=C1NC2=CN3C(C=C2)=NC=N3)=O,57.0,AM-I
CC1=NC=CC=C1NC2=CC=C3OCCOC3=C2,44.4,AM-I
O=C(OC)C1=CC=C(NC2=CC(OC)=CN=C2)C(C)=C1,60.6,AM-I
FC1=CC(NC2=CN=C3C=CC=NN32)=CC=C1,53.4,AM-I
CC1=CC=CC(N(=O)=O)=C1NC2=NC=CC=N2,61.050018,AM-I
ClC1=C(OC)C(NC(C=N2)=CN=C2OC)=CC=C1,76.2,AM-I
O=S(C1=CC=CC=C1NC(C=CC2=C3)=CC2=NN3C)(C(C)C)=O,72.0,AM-I
Cc1cc(C)c(Nc2ccc3ccccc3n2)c(c1)[N+]([O-])=O,61.8,AM-I
COc1ccc(OC)c(Nc2ccc(s2)C(C)=O)c1,72.0,AM-I
Fc1ccccc1CNc1ccc2cnccc2c1,56.4,AM-I
CC(C=C1C)=CC=C1NC2=CC(OC)=CC(OC)=C2,88.05192,AM-I
O=C(C1=CC=NC=C1NC(N=C2)=NC=C2C)OC,58.8,AM-I
ClC1=CC(CNC2=CC(C(F)(F)F)=CC(N3C=C(C)N=C3)=C2)=NC=C1,64.2,AM-I
CC(C)c1ccc(Nc2ccc(cn2)[N+]([O-])=O)cc1,89.4,AM-I
COC(C(C)=C1)=CC=C1NC2=CC=CC=C2OC,89.4,AM-I
CC1=CC=C(OC2=CC=C(NC3=CC=C(F)C(C#N)=C3)C=C2)C=C1,93.252288,AM-I
FC1=NC=C(NC2=CC=CC(OCC3=CC=CC=C3)=C2)C=C1,85.8,AM-I
COC(=O)c1ccc(NCc2cccc3ccccc23)cc1,87.6,AM-I
ClC1=CC(CNC2=CC3=C(C=C2)SC=C3)=NC=C1,81.6,AM-I
CC(C)(C1=CC=C(C=C1)NC(NC2=CC(Cl)=CC(Cl)=C2)=O)C,95.4,AM-I
CCOC1=NC=CC(NC2=CC=C(C(C)(C)C)C=C2)=C1,64.2,AM-I
Cc1ccc(Nc2cncc3ccccc23)cc1I,65.4,AM-I
COc1ccc(Nc2ccc(s2)C(C)=O)cc1,68.4,AM-I
CC1=CC(C)=CC=C1NC2=CC=CC(OC(C)C)=C2,96.6,AM-I
Cc1nccn1-c1ccc(Nc2ccsc2)cc1,57.6,AM-I
COC1=CC=C(OC)C(NC2=CC(OC)=CC=C2OC)=C1,84.6,AM-I
C1(NC2=CC=C(C=C2)OCC3=CC=CC=C3)=CC4=C(C5=C(C=CC=C5)C4)C=C1,100.8,AM-I
CC(C=C1C)=CC=C1NC2=CC=CC3=C2C=CN=C3,66.6,AM-I
COC(C(C)=C1)=CC=C1NC2=CC=C(C(C)=O)C=C2,78.6,AM-I
COC(C=C1)=CC=C1NC2=CC=CC(C(C)=O)=C2,75.6,AM-I
CC(NC1=CC=CC=C1Br)=O,59.4,AM-I
