SMILES,UV_RT-s,Method
CC(C)CNC(C1=CC(C2=CC=CC=C2)=NC3=CC=CC=C13)=O,60.0,AM-II
C=CCN(C(C1=NC2=CC=CC=C2N=C1)=O)C3=CC=CC=C3,56.4,AM-II
CN(C(C1=CC(C)=NC2=CC=CC=C12)=O)C3CCCCC3,50.4,AM-II
O=C(NCC1=CC=C(C=C1)F)[C@@H](C)C2=CC3=CC=C(C=C3C=C2)OC,63.0,AM-II
CC(C)CNC(C1=NC=CC2=C1C=CC=C2)=O,55.8,AM-II
O=C(N(C)OC)COC1=CC=CC=C1,48.6,AM-II
O=C(NC1=C(C=CC=C1)C2=CC=CC=C2)C3CCN(CC3)C(OCC4=CC=CC=C4)=O,63.0,AM-II
O=C(NC1=CC(C(OCC)=O)=CC=C1)[C@@H](C)C2=CC3=CC=C(C=C3C=C2)OC,66.6,AM-II
O=C(N(C)OC)C1=NC(Cl)=CC(Cl)=C1,52.2,AM-II
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1)C3=CC(OC)=C(C=C3Br)OC,59.4,AM-II
CC1=CC(NC(C=CC2=CC(OC)=CC=C2OC)=O)=CC=C1,62.500122,AM-II
OCC1=CC=CN=C1N(C(CC2=CN(C3=C2C=CC=C3)C)=O)C,42.6,AM-II
FC(F)(F)C1=CN=C(N(CCC2)CC2C)C=C1,75.6,AM-II
O=C(N1C2=NCCCN2CCC1)C3=CC=C4C=C(OC)C=CC4=C3,42.6,AM-II
O=C(N1C(C=CC=C2)=C2CC1)COC(C)=O,49.499958,AM-II
COC1=CC=C(N(C(C2=NC=CN=C2)=O)C)C=C1,44.4,AM-II
O=C(N(C)OC)C1=CC=CC=C1,45.0,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)C2=CC=C(C=N2)C(F)(F)F,61.8,AM-II
O=C(N(CCC1)CC1C)C2=NC=CC=N2,42.6,AM-II
COC(C(C1=CN(C(C2=C(C=C3C=CC=CC3=C2)OC)=O)C4=CC=CC=C14)=O)=O,70.050654,AM-II
COC1=CC=C(C=C1)N(C(CC2=CC=CC=C2C)=O)C,60.900006,AM-II
O=C(NC1=CC(C#C)=CC=C1)C2C3=C(C=CC=C3)OC4=C2C=CC=C4,63.6,AM-II
CC(C)N(C(CC1=CC=C2C(OCO2)=C1)=O)CC3=CC=CC=C3,58.8,AM-II
O=C(OCC)C1=CN=C(N(C2=CC=C(C=C2)OC)C(C=C3)=CC=C3OC)N=C1,71.4,AM-II
O=C(N(C)OC)C1=CC=NC(C(F)(F)F)=C1,49.2,AM-II
CN(C(C1=CC=C2C=C(OC)C=CC2=C1)=O)CC3=CC=C(C=C3)OC,63.0,AM-II
COC(C1=C(C=CS1)NC(Cc2cc(OC)c(OC)c(OC)c2)=O)=O,59.4,AM-II
CN(C(CC1=CSC=C1)=O)C2=CC=NC=C2,34.2,AM-II
O=C(N1CCN(C2=CC=CC=C2)CC1)CC3=CN(C4=C3C=CC=C4)C,62.4,AM-II
CC(NC(C1=CC(C2=CC=CC=C2)=NC3=CC=CC=C13)=O)C4=CC=C(Cl)C=C4Cl,72.6,AM-II
O=C(N(C)OC)C1=CC2=C(C=CC=C2)S1,57.6,AM-II
CC1=NC(N(C2=CC=C(C=C2)F)C)=NC=C1,64.8,AM-II
O=C(NC1=CC([N+]([O-])=O)=CC=C1C)[C@@H](C)C2=CC3=CC=C(C=C3C=C2)OC,64.8,AM-II
O=C(N(CCC1)CC1C)C2=CC=C3N=C(C=CC3=C2)C,43.2,AM-II
O=C(N(C1=CC=CC=C1)C(CCC2)=CC2=O)C3=C(C#N)C=CC=C3,55.499952,AM-II
CC(C=C1)=CC=C1NC(CC2=CN(C3=C2C=CC=C3)C)=O,57.0,AM-II
CN(C1=CC=C(C=C1)/C=C/C(N2C(C=CC=C3)=C3CC2)=O)C,65.250312,AM-II
O=C(NCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=NC4=CC=CC=C34,56.4,AM-II
CN(C(C1=CC=C(C#N)C=C1)=O)C2=CC=CC=C2,54.6,AM-II
O=C(N(C(C)C)C(C)C)C1=C(C2=CC=CC=C2O1)C,68.4,AM-II
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1)C3=CC(N(=O)=O)=CC(N(=O)=O)=C3,61.8,AM-II
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1)C3(CC3)C4=CC=CC=C4,65.4,AM-II
O=C(N(C1=CC=CC=C1)CC)C2=NC(Cl)=CC(Cl)=C2,63.0,AM-II
CC1=CC(C(NC(C2=CC=CC=C2)C3=CC=CC=C3)=O)=CC(Cl)=N1,64.500258,AM-II
COC1=C(N2CCN(C(Cc3c(F)cc(F)c(F)c3)=O)CC2)C=CC=C1,61.8,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3=CC=C4N=CC=NC4=C3,45.0,AM-II
C=CCN(C(CC1=CC=C2C(OCO2)=C1)=O)CC3=CC=CC=C3,62.4,AM-II
CC(C(NCC1=CC2=C(OCO2)C=C1)=O)NC(C3=CC=CC=C3)=O,46.8,AM-II
OC1=CC2=CC=C(C(C3=CC=CC=C3)=C)N=C2C=C1,50.4,AM-II
O=C(N[C@H](C)C1=CC=CC=C1)C2C(C)(C2(C)C)C,64.8,AM-II
O=C(N[C@H](C)C1=CC=CC=C1)C2CCN(CC2)C(OCC3=CC=CC=C3)=O,60.0,AM-II
COC1=C(C=C2CN(C(C3=CC=C(C=C3)F)=O)CCC2=C1)OC,55.8,AM-II
COC(C(C1=CN(C(Cc2cc(OC)c(OC)c(OC)c2)=O)C3=CC=CC=C13)=O)=O,63.100164,AM-II
O=C(N(CC1=CC=CC=C1)C(CC2=CC=C(C=C2)OC)C)CN3C=CC4=C3C=CC=C4,69.75063,AM-II
O=C(NCC1=CC2=CC=CC=C2N=C1)C3=C(C=C4C=CC=CC4=C3)OC,54.999951,AM-II
O=C(N(CC)C(C)C)C1=C(C2=CC=CC=C2O1)C,64.8,AM-II
O=C(N1CCOCC1)C2=CC(Cl)=NC(C)=C2,41.4,AM-II
O=C(C1=CC=CC=C1)CNC(C2=NC=CC3=C2C=CC=C3)=O,61.8,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)CC2=CC=C3C(OCO3)=C2,63.6,AM-II
CC(C)(C1=CC(C(N(C)OC)=O)=CC(C(C)(C)C)=C1)C,69.6,AM-II
CN(C(CC1=CC=C2C(OCO2)=C1)=O)C3CCCCC3,60.6,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC=C(C=C2)OC,57.0,AM-II
COC1=CC=C(C=C1)N(C(C2=CC=CC=C2C)=O)C,56.6999496,AM-II
O=C(N(CCOC1)C1C)C2=NC(Cl)=CC(Cl)=C2,52.8,AM-II
O=C(NC1CCN(CC2=CC=CC=C2)CC1)C3=NC4=CC=CC=C4N=C3,41.4,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)C2=CC=C3N=C(C=CC3=C2)C,49.2,AM-II
O=C(NCCC1=CC=CS1)C2=CC3=CC=CC=C3O2,57.6,AM-II
O=C(N(C)OC)C1=CC=C(C=C1)C2=CC=CC=C2,59.4,AM-II
CSC(C=C1)=CC=C1NC(C2=CC=CC=C2OCC3=CC=CC=C3)=O,66.0,AM-II
O=C(N1CCCC2C1CCCC2)C3=C(C4=CC=CC=C4O3)C,73.2,AM-II
O=C(N(C(C)C)C(C)C)CC1=CC=C2C(OCO2)=C1,58.8,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)C3=CNC4=NC=CC=C43,45.6,AM-II
O=C(NCCC1=CC=CS1)C2=CC=C3N=CC=NC3=C2,47.4,AM-II
CC1=CN=C(N(CCC2)CC2C)N=C1,72.0,AM-II
COC1=CC(OC)=CC(NC(C2=CC=CC=C2OCC3=CC=CC=C3)=O)=C1,64.2,AM-II
CN(C(CC(C=C1)=CC(OC)=C1OC)=O)C2=CC=C(C=C2)F,55.54995,AM-II
O=[N+]([O-])C1=CC=CN=C1NC2=CC(C(F)(F)F)=CC(N3C=C(N=C3)C)=C2,44.4,AM-II
N#CC1=CC=C(N(C2=CC=C(C=C2)F)C)N=C1,66.0,AM-II
O=C(N(C)OC)C1=CC=CO1,37.8,AM-II
CN1C(CCNC(C2=CC(C3=CC=CC=C3)=NC4=CC=CC=C24)=O)CCC1,45.0,AM-II
COC1=CC=C2C(C=CC([C@H](C)C(NC(C3=CC=CC=C3)C4=CC=CC=C4)=O)=C2)=C1,67.8,AM-II
O=C(NC1=C(C=CC=C1)C2=CC=CC=C2)C3CCN(CC3)C=O,49.2,AM-II
CN(C(CC1=CC=C(C=C1)C)=O)C2C(NC)CCCC2,41.4,AM-II
O=C(NCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=NC=CC4=C3C=CC=C4,64.8,AM-II
FC(F)OC1=CC(NC(C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=O)=CC=C1,65.550336,AM-II
CN(C(/C=C/C(C=C1)=CC=C1N(C)C)=O)CC2=CC=CC=C2,61.2,AM-II
O=C(NC1CCCC2=C1C=CC=C2)C3=NC4=CC=CC=C4N=C3,64.2,AM-II
O=C(N(CCOC1)C1C)CC2=CC=C3C(OCO3)=C2,46.8,AM-II
O=C(NC1=NC=C(C2=CC=CC=C2)C=C1)C3=C(C)C(C=CC=C4)=C4S3,72.0,AM-II
CN(C(CN1C=CC2=C1C=CC=C2)=O)C3=CC=CC=C3,57.6,AM-II
O=C(N(CC)C(C)C)C1=CC=C2N=C(C=CC2=C1)C,40.2,AM-II
O=C(NCCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3C,65.80035,AM-II
CC(C)CNC(C1C2=C(C=CC=C2)OC3=C1C=CC=C3)=O,57.6,AM-II
FC1=CC(C(C(NC(C=C2)=CC=C2C(OC)=O)=O)C)=CC=C1C3=CC=CC=C3,67.8,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC=C3N=CC=NC3=C2,49.8,AM-II
O=C(NC1CCCC2=C1C=CC=C2)C(C)=CC3=CC=CC=C3,61.2,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)C3=CC=NC4=CC=CC=C34,46.2,AM-II
N#CC1=CC(N(CCC2)CC2C)=NC=C1,69.6,AM-II
CC(C)CNC(C1=C(C2=CC=CC=C2S1)C)=O,59.4,AM-II
CN(C(C1=CC(C)=NC2=CC=CC=C12)=O)CC3=CC=C(C=C3)OC,49.8,AM-II
O=C(NCC1=NC=CN=C1)C2=CC=NC3=CC=CC=C23,35.4,AM-II
FC(F)(F)C1=CC=C(C=C1)CC(N(C)OC)=O,57.6,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)C(C3=CC=CC=C3)C4=CC=CC=C4,58.8,AM-II
O=C(N(C)OC)/C=C/C1=CC=CC=C1,50.149956,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)C2=NC=CN=C2,52.8,AM-II
FC1=CC=C(CCNC(C2=CC=C3OC(F)(OC3=C2)F)=O)C=C1,57.6,AM-II
O=C(NCC1=CC=C(C=C1)Cl)C2C3=C(C=CC=C3)OC4=C2C=CC=C4,65.4,AM-II
O=CN1CCN(C(C2C3=C(C=CC=C3)OC4=C2C=CC=C4)=O)CC1,48.0,AM-II
O=CC(S1)=CN=C1NC(C2C3=C(C=CC=C3)OC4=C2C=CC=C4)=O,54.0,AM-II
O=C(N(CC1=CC=CC=C1)C(CC2=CC=C(C=C2)OC)C)CC3=CC=C(C(F)(F)F)C=C3,71.85078,AM-II
O=C(N(C1=CC=CC=C1)CC)C2=NC=CC=N2,45.0,AM-II
BrC1=CN=C(OC)C(C(NC2CCN(CC3=CC=CC=C3)CC2)=O)=C1,45.0,AM-II
O=C(NC1CCCCC1)C2=CC=C3N=CC=NC3=C2,47.7499578,AM-II
FC(F)(F)C1=CN=C(N(CC)C2=CC=CC(C)=C2)N=C1,71.4,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3=CC=C(S3)Br,52.8,AM-II
BrC(C1=C2C=CC=C1)=CN=C2NC(Cc3cc(OC)c(OC)c(OC)c3)=O,57.0,AM-II
O=C(N(C)OC)C1=CC=CC=C1CC2=CC=CC=C2,58.2,AM-II
O=C(NC1=CC=C(C=C1)OCC2=CC=CC=C2)C3CCN(CC3)C=O,54.34995,AM-II
CC1=CN=C(N(C2CCCCC2)C)N=C1,70.8,AM-II
FC1=CC(C(C(NC2=CC(C(F)(F)F)=CC(N3C=C(C)N=C3)=C2)=O)C)=CC=C1C4=CC=CC=C4,60.0,AM-II
O=C(N(C)OC)C1=CC(F)=CC=C1C,52.2,AM-II
O=C(N1CCCC2C1CCCC2)CC3=CC=C4C(OCO4)=C3,63.6,AM-II
O=C(OCC)C1=CN=C(N(CC2)CCN2CCCC)N=C1,48.6,AM-II
O=C(NCCC1=NC=CC=C1)C2=NC(Br)=C(C=C2)F,39.6,AM-II
O=C(N(C)CCC)CC1=CC=C(C=C1)C,58.8,AM-II
O=C(NC1CCN(CC2=CC=CC=C2)CC1)C3=CC=CC(Br)=C3,43.2,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)C3=CC=C(C=C3)C#N,48.6,AM-II
O=C(NC1=NC=C(C2=CC=CC=C2)C=C1)C3=NC=C(C=N3)Br,61.250028,AM-II
CN(C(C1=CC=C2N=CC=NC2=C1)=O)C3=CC=CC=C3,45.6,AM-II
COC1=CC=C(C=C1OC)NC(C2CCN(CC2)C(OCC3=CC=CC=C3)=O)=O,54.6,AM-II
O=C(NC1CCCC2=C1C=CC=C2)CC3=CC=C(C=C3)C,58.8,AM-II
N#CC1=CC=C(N(C)C(C=C2)=CC=C2OC)N=C1,66.6,AM-II
BrC(C1=C2C=CC=C1)=CN=C2NC(/C=C/C3=CC4=C(C=C3)OCO4)=O,61.2,AM-II
C=CCN(C(CC1=CC=C(C=C1)OC)=O)C2=CC=CC=C2,60.0,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3=C(C4=CC=CC=C4O3)C,56.4,AM-II
C[C@@H](C1=C2C=CC=CC2=CC=C1)NC(C3CCN(CC3)C(OCC4=CC=CC=C4)=O)=O,60.6,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3=CC(OC)=C(C(OC)=C3)OC,48.6,AM-II
CN(C(CC1=C2C=C(C=CC2=CC=C1)OC)=O)CC3=CC=CC=C3,64.8,AM-II
CC(C)N(C(C(C1=CC=CC=C1)C2=CC=CC=C2)=O)CC3=CC=CC=C3,66.6,AM-II
O=C(N(C)OC)CC1=CC=C2C(OCO2)=C1,48.0,AM-II
CC(C)CNC(C1=C(C2=CC=CC=C2O1)C)=O,58.8,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)CC2=CC=C3C(OCO3)=C2,62.4,AM-II
O=C(NC(C1=CC=CC=C1)C2=CC=CC=C2)CC3=CN(C4=C3C=CC=C4)C,64.8,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)C34CC5CC(C4)CC(C3)C5,60.6,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)C2=C(C3=CC=CC=C3O2)C,69.6,AM-II
CC1=CC(C(NCCC2=CC=CC=C2)=O)=CC(Cl)=N1,58.2,AM-II
O=C(N(C)OC)C1=C(N=CC(Br)=C1)OC,51.0,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC=C(S2)Br,63.6,AM-II
O=C(NC(C=C1C)=CC=C1OC)[C@@H](C)C2=CC3=CC=C(C=C3C=C2)OC,64.8,AM-II
O=C(N(CCC1)CC1C)C2=CC(Cl)=NC(C)=C2,56.4,AM-II
CN1C(CCNC(C(C2=CC=CC=C2)=O)=O)CCC1,34.8,AM-II
N#C/C(C(NCC1CCCCC1)=O)=C\C2=CC=CC=C2,67.00044,AM-II
O=C(NCCC1=CC=CS1)CC2=CN(C3=C2C=CC=C3)C,58.2,AM-II
ClC1=CN=C(C=C1)NC(C2CCN(CC2)C(OCC3=CC=CC=C3)=O)=O,57.0,AM-II
O=C(C)N[C@H](C(NCC1=CC2=C(OCO2)C=C1)=O)CC3=CC=CC=C3,47.4,AM-II
O=C(NC(C1=CC=CC=C1)C2=CC=CC=C2)C3CN(C(OCC4=CC=CC=C4)=O)C3,63.6,AM-II
ClC1=C(NC(C2CCN(CC2)C(OCC3=CC=CC=C3)=O)=O)C=CN=C1,53.4,AM-II
COC1=C(N2CCN(C(C3=C(C)C=CC=C3C)=O)CC2)C=CC=C1,62.4,AM-II
CN(C(C(C1=CC=CC=C1)=O)=O)C2CCCCC2,62.4,AM-II
O=C(N[C@H](C)C1=CC=CC=C1)C2=CC(Cl)=NC(C)=C2,58.8,AM-II
CC(N=C1)=NC=C1NC(C2=C(C)C(C=CC=C3)=C3S2)=O,54.0,AM-II
CC(C=C1)=CC=C1NC(C2C3=C(C=CC=C3)OC4=C2C=CC=C4)=O,61.2,AM-II
O=C(NC1CCCC1)CC2=CC=CC=C2C,57.6,AM-II
O=C(NCCC(C1=CC=CC=C1)C2=CC=CC=C2)CC3=CN(C4=C3C=CC=C4)C,66.000366,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)C2=CC(Cl)=NC(C)=C2,61.2,AM-II
O=C(N1C2=CC=CC=C2OC3=C1C=CC=C3)CC4=CC(Cl)=CC(Cl)=C4,75.10101,AM-II
O=C(NCC1=CC=C(C=C1)F)C2=C(C=C(C=C2C)C)C,61.2,AM-II
O=C(N[C@H](C)C1=CC=CC=C1)C2=C(C3=CC=CC=C3O2)C,66.0,AM-II
O=C(N(C)OC)C1=CC(Cl)=NC(C)=C1,45.6,AM-II
O=C(N(C1=CC=C(C=C1)F)C)CC2=CC=C3C(OCO3)=C2,58.2,AM-II
O=C(N(CC1)CCN1c2cccc(Cl)c2Cl)C3=C(C=C4C=CC=CC4=C3)OC,72.0,AM-II
COC1=CC=C(C(C=CC(NC2=CC=NC=C2)=O)=C1)OC,43.1499624,AM-II
O=C(N(C)OC)C1=NC=C(C=C1)Br,45.6,AM-II
FC(F)(O1)OC(C=C2)=C1C=C2NC(C3=CC=CC=C3OCC4=CC=CC=C4)=O,73.8,AM-II
COC1=CC=C(C=C1)N(C(C2=CC=C([N+]([O-])=O)S2)=O)C,59.4,AM-II
FC(F)OC1=CC=CC=C1C(NCC2CCCCC2)=O,63.6,AM-II
COC1=CC(NC(CC2=CN(C3=C2C=CC=C3)C)=O)=CC(OC)=C1OC,57.0,AM-II
O=C(NC1=CC=CC2=NC3=CC=CC=C3N=C21)C4C5=C(OC6=C4C=CC=C6)C=CC=C5,74.750982,AM-II
O=C(C1=CC=CC=C1)C2=CC=CC=C2N(C3=CC=CC=C3)C(C=C4)=CC=C4C,71.4,AM-II
CN(C(C1=C(C=C2C=CC=CC2=C1)OC)=O)C3CCCCC3,65.80035,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)CC3=CC=C(C=C3)OC,48.0,AM-II
O=C(N(CC)C(C)C)C1=NC(Cl)=CC(Cl)=C1,61.2,AM-II
CN(C(CN1C=CC2=C1C=CC=C2)=O)CC3=CC=C(C=C3)OC,61.2,AM-II
O=C(NCCC1=CC=CC=C1)C2=NC=CC3=C2C=CC=C3,57.0,AM-II
CC1=CC(C)=CC(NC(C=CC2=CC(OC)=CC=C2OC)=O)=N1,52.949952,AM-II
O=C(N(C1=CC=CC=C1)CC)C2=C(C3=CC=CC=C3O2)C,66.6,AM-II
COC1=NC(NC(C2CCC3=C(C=CC(F)=C3)O2)=O)=NC(OC)=N1,53.4,AM-II
FC1=CC(C(C(NC2=NC3=C(C=CC=C3)N2C)=O)C)=CC=C1C4=CC=CC=C4,63.0,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)CC2=CC=C(C=C2)C,67.8,AM-II
COC1=CC=C(C(C=CC(NC2=NC=CC=C2)=O)=C1)OC,53.4,AM-II
COc1cc(CC(NC2=NC=CC=C2)=O)cc(OC)c1OC,46.29996,AM-II
CN1N=C(C2=CC=CC=C2)C=C1NC(CC3=C4C=C(C=CC4=CC=C3)OC)=O,61.8,AM-II
O=C(CN(C(C1C2=C(C=CC=C2)OC3=C1C=CC=C3)=O)CC4=CC=CC=C4)OCC,69.0,AM-II
O=C(NC1CCC2=C1C=CC=C2)C3=CC=C4N=C(C=CC4=C3)C,48.0,AM-II
O=C(NCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=NC=CC=N3,52.8,AM-II
FC(F)(F)C(C=C1)=CC=C1CNC(C=CC2=CC(OC)=CC=C2OC)=O,63.0,AM-II
CN(C(C1=CC=C2N=CC=NC2=C1)=O)C3CCCCC3,53.4,AM-II
C=CCN(C(C1=NC=C(C(C)=C1)Br)=O)C2=CC=CC=C2,59.4,AM-II
O=C(N(CC1)CCN1CCCC)C2=CC(Cl)=NC(C)=C2,34.8,AM-II
O=C(NCCC1=CC=CS1)C2=NC=C(C(C)=C2)Br,61.8,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)C2=CC=C(S2)[N+]([O-])=O,66.6,AM-II
O=C(NC1=CC(C(F)(F)F)=CC(N2C=C(C)N=C2)=C1)C3=CC=C(C=N3)C(F)(F)F,52.8,AM-II
O=C(N1CCCC1)C2=CC(Cl)=NC(C)=C2,46.8,AM-II
O=C(NC(C1=CC=CC=C1)C2=CC=CC=C2)CC3=C4C=C(C=CC4=CC=C3)OC,66.6,AM-II
COC1=CC=C(C(C=CC(NC2=NC=C(C3=CC=CC=C3)C=C2)=O)=C1)OC,66.0,AM-II
CCC1=CC(NC(C2C3=C(C=CC=C3)OC4=C2C=CC=C4)=O)=CC=C1,63.0,AM-II
CN(C(CC1=CSC=C1)=O)C2=CC=CC=C2,54.0,AM-II
C=CCN(C(C1=CC=CC=C1OCC2=CC=CC=C2)=O)CC3=CC=CC=C3,64.2,AM-II
FC1=CC(C(C(NS(C2=CC=C(OC)C(C(OC)=O)=C2)(=O)=O)=O)C)=CC=C1C3=CC=CC=C3,64.2,AM-II
CN1CCN(C(C2=C(C3=CC=CC=C3O2)C)=O)CC1,40.2,AM-II
O=C(N(CC1)CCN1CCCC)C2=CC=C(C=C2)OC,37.2,AM-II
CC1=CC(C)=CC(NC(Cc2cc(OC)c(OC)c(OC)c2)=O)=N1,47.2999584,AM-II
COC1=CC2=C(C(NC(C3=C(C)C(C=CC=C4)=C4S3)=O)=NC=N2)C=C1OC,66.6,AM-II
O=C(N(C1=CC=CC=C1)CCC#N)C2=NC=CN=C2,43.8,AM-II
CN1CCN(C(CC2=C3C=C(C=CC3=CC=C2)OC)=O)CC1,42.0,AM-II
BrC(C1=C2C=CC=C1)=CN=C2NC(C3=CC=CC=C3OCC4=CC=CC=C4)=O,69.0,AM-II
C=CCN(C(C1=NC=CC2=C1C=CC=C2)=O)CC3=CC=CC=C3,57.0,AM-II
C[C@H](C1=CC=CC=C1)NC(CC(C=C2)=CC(OC)=C2OC)=O,49.2,AM-II
O=C(N1C2=CC=CC=C2OC3=C1C=CC=C3)CC4=CN(C5=C4C=CC=C5)C,71.373996,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=NC=CC=N2,45.0,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)/C=C/C2=CC=CC=C2,66.6,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C(C2=CC=CC=C2)C3=CC=CC=C3,67.8,AM-II
O=C(N(C(C)C)C(C)C)C1=NC=CC=N1,44.4,AM-II
CC(C)N(C(CC1=CC=C2N=CC=CC2=C1)=O)CC3=CC=CC=C3,48.0,AM-II
CC1=CC(C)=NC(NC(C2CC3=C(C=CC=C3)C2)=O)=N1,53.4,AM-II
O=C(NC1CCC2=C1C=CC=C2)C3=C(C=C(C=C3C)C)C,64.2,AM-II
CC(C)(C1=CC(C(N(C2=CC=C(C=C2)F)C)=O)=CC(C(C)(C)C)=C1)C,74.4,AM-II
O=C(NCC1=NC=CN=C1)C2=C3C=CC=CC3=CC=C2,45.0,AM-II
C[C@H](C1=CC=CC=C1)NC(C2=CC=CC(Br)=C2)=O,57.0,AM-II
O=C(NCC1=CC2=C(OCO2)C=C1)C3=CC=C4N=CC=NC4=C3,45.0,AM-II
O=C(NCC(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3OCC4=CC=CC=C4,67.2,AM-II
CN(C(C1=CC=NC2=CC=CC=C12)=O)CC3=CC=C(C=C3)OC,52.8,AM-II
O=C(NC1CCCC2=C1C=CC=C2)C3=CC(C)=CC(C)=C3,66.6,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=C(N=CC(Br)=C2)OC,60.6,AM-II
O=CN1CCN(C(CC2=C3C=C(C=CC3=CC=C2)OC)=O)CC1,45.6,AM-II
O=C(NC1CCOCC1)CC2=CC=C3C(OCO3)=C2,43.2,AM-II
COC1=C(C=C(C=C1)CC(NC2=CC=C3C=CC=CC3=N2)=O)OC,54.6,AM-II
C[C@H](C1=CC=CC=C1)NC(C2=CC=C3N=CC=NC3=C2)=O,47.4,AM-II
O=C(N1C2=NCCCN2CCC1)C(C)=CC3=CC=CC=C3,39.0,AM-II
FC(F)(F)C(C=C1)=CC=C1CNC(C2=CN=C(Cl)N=C2)=O,58.8,AM-II
O=C(N(C)OC)C1=CC=C(C=N1)C(F)(F)F,49.8,AM-II
ClC1=CC(CNC(C2=CC=C(C=O)C=C2)=O)=CC=C1OC,55.049952,AM-II
O=C(N[C@H](C)C1=CC=CC=C1)C2=CC=C(S2)Br,63.0,AM-II
COC1=NN=C(C=C1)NC(C2=C(C)C(C=CC=C3)=C3S2)=O,60.24996,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)C2=NC=CC=N2,51.0,AM-II
O=C(N(C)OC)CC1=CC=C(C=C1)OC,48.6,AM-II
O=C(N(C1=CC=C(C=C1)F)C)C2=CC=C(S2)[N+]([O-])=O,59.4,AM-II
O=C(NC1CCCC1)C2=C(C)C=CC=C2C,57.6,AM-II
CN(C(C1CCN(C(OCC2=CC=CC=C2)=O)CC1)=O)CC3=CC=C(C=C3)OC,61.8,AM-II
O=C(N(CCOC1)C1C)C2=CC(Cl)=NC(C)=C2,45.6,AM-II
O=C(NC1CCCC2=C1C=CC=C2)CC3=CC=C4C(OCO4)=C3,55.2,AM-II
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1)C3=CC=CC(Br)=C3,64.2,AM-II
CC1=CC=C(C=C1)C(NC2=CC(C(F)(F)F)=CC(N3C=C(C)N=C3)=C2)=O,52.2,AM-II
C=CCN(C(C1=CC2=C(N1)C=CC(OC)=C2)=O)CC=C,56.4,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)CC2=CC=C(C=C2)OC,64.2,AM-II
O=C(N(CCC1)CC1C)C2=C(C3=CC=CC=C3O2)C,66.6,AM-II
CC(C(NCC1=CC2=CC=CC=C2N=C1)=O)N3C(C4=C(C3=O)C=CC=C4)=O,46.499958,AM-II
O=C(NC1CCN(CC2=CC=CC=C2)CC1)CC3=CN(C4=C3C=CC=C4)C,44.4,AM-II
O=C(N1CCCC1)C2=CC=C3N=C(C=CC3=C2)C,32.4,AM-II
COC1=CC=C(C(C=CC(NC2=CC=C3C=CC=CC3=N2)=O)=C1)OC,61.8,AM-II
O=C(NCC1=CC2=CC=CC=C2N=C1)C3=CC=C(C=O)C=C3,42.799962,AM-II
O=C(N(C1=CC=CC=C1)C(C)C)[C@H]2[C@@H](C2)C3=CC=CC=C3,67.8,AM-II
O=C(N(C)OC)C1=CC(C2=CC=CC=C2)=CC=C1,59.4,AM-II
O=C(N(CC)C1=CC=CC(C)=C1)C2=NC(Cl)=CC(Cl)=C2,63.450186,AM-II
